local_relation_key,geo_relation_id,relation_key,from_entity_key,to_entity_key,position,verified,source_file,json_pointer
source:src-012:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-012,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-012'].evidenceStrength
source:src-013:design:descriptive,,USES_RESEARCH_DESIGN,source:src-013,research_design:descriptive,,true,content/sources.json,$[?id=='src-013'].method
source:src-013:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-013,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-013'].evidenceStrength
source:src-014:design:systematic-review,,USES_RESEARCH_DESIGN,source:src-014,research_design:systematic-review,,true,content/sources.json,$[?id=='src-014'].method
source:src-014:strength:not-outcome-intervention,,HAS_EVIDENCE_STRENGTH,source:src-014,evidence_strength:not-outcome-intervention,,true,content/sources.json,$[?id=='src-014'].evidenceStrength
source:src-015:design:rct,,USES_RESEARCH_DESIGN,source:src-015,research_design:rct,,true,content/sources.json,$[?id=='src-015'].method
source:src-015:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-015,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-015'].evidenceStrength
source:src-016:design:rct,,USES_RESEARCH_DESIGN,source:src-016,research_design:rct,,true,content/sources.json,$[?id=='src-016'].method
source:src-016:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-016,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-016'].evidenceStrength
source:src-017:design:rct,,USES_RESEARCH_DESIGN,source:src-017,research_design:rct,,true,content/sources.json,$[?id=='src-017'].method
source:src-017:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-017,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-017'].evidenceStrength
source:src-018:design:descriptive,,USES_RESEARCH_DESIGN,source:src-018,research_design:descriptive,,true,content/sources.json,$[?id=='src-018'].method
source:src-018:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-018,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-018'].evidenceStrength
source:src-019:design:rct,,USES_RESEARCH_DESIGN,source:src-019,research_design:rct,,true,content/sources.json,$[?id=='src-019'].method
source:src-019:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-019,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-019'].evidenceStrength
source:src-020:design:rct,,USES_RESEARCH_DESIGN,source:src-020,research_design:rct,,true,content/sources.json,$[?id=='src-020'].method
source:src-020:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-020,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-020'].evidenceStrength
source:src-021:design:rct,,USES_RESEARCH_DESIGN,source:src-021,research_design:rct,,true,content/sources.json,$[?id=='src-021'].method
source:src-021:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-021,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-021'].evidenceStrength
source:src-022:design:rct,,USES_RESEARCH_DESIGN,source:src-022,research_design:rct,,true,content/sources.json,$[?id=='src-022'].method
source:src-022:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-022,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-022'].evidenceStrength
source:src-023:design:rct,,USES_RESEARCH_DESIGN,source:src-023,research_design:rct,,true,content/sources.json,$[?id=='src-023'].method
source:src-023:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-023,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-023'].evidenceStrength
source:src-024:design:rct,,USES_RESEARCH_DESIGN,source:src-024,research_design:rct,,true,content/sources.json,$[?id=='src-024'].method
source:src-024:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-024,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-024'].evidenceStrength
source:src-025:design:rct,,USES_RESEARCH_DESIGN,source:src-025,research_design:rct,,true,content/sources.json,$[?id=='src-025'].method
source:src-025:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-025,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-025'].evidenceStrength
source:src-026:design:regression-discontinuity,,USES_RESEARCH_DESIGN,source:src-026,research_design:regression-discontinuity,,true,content/sources.json,$[?id=='src-026'].method
source:src-026:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-026,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-026'].evidenceStrength
source:src-027:design:rct,,USES_RESEARCH_DESIGN,source:src-027,research_design:rct,,true,content/sources.json,$[?id=='src-027'].method
source:src-027:strength:not-outcome-intervention,,HAS_EVIDENCE_STRENGTH,source:src-027,evidence_strength:not-outcome-intervention,,true,content/sources.json,$[?id=='src-027'].evidenceStrength
source:src-028:design:descriptive,,USES_RESEARCH_DESIGN,source:src-028,research_design:descriptive,,true,content/sources.json,$[?id=='src-028'].method
source:src-028:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-028,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-028'].evidenceStrength
source:src-029:design:lottery,,USES_RESEARCH_DESIGN,source:src-029,research_design:lottery,,true,content/sources.json,$[?id=='src-029'].method
source:src-029:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-029,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-029'].evidenceStrength
source:src-030:design:matched-comparison,,USES_RESEARCH_DESIGN,source:src-030,research_design:matched-comparison,,true,content/sources.json,$[?id=='src-030'].method
source:src-030:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-030,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-030'].evidenceStrength
source:src-031:design:rct,,USES_RESEARCH_DESIGN,source:src-031,research_design:rct,,true,content/sources.json,$[?id=='src-031'].method
source:src-031:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-031,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-031'].evidenceStrength
source:src-032:design:rct,,USES_RESEARCH_DESIGN,source:src-032,research_design:rct,,true,content/sources.json,$[?id=='src-032'].method
source:src-032:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-032,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-032'].evidenceStrength
source:src-033:design:lottery,,USES_RESEARCH_DESIGN,source:src-033,research_design:lottery,,true,content/sources.json,$[?id=='src-033'].method
source:src-033:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-033,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-033'].evidenceStrength
source:src-034:design:lottery,,USES_RESEARCH_DESIGN,source:src-034,research_design:lottery,,true,content/sources.json,$[?id=='src-034'].method
source:src-034:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-034,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-034'].evidenceStrength
source:src-035:design:rct,,USES_RESEARCH_DESIGN,source:src-035,research_design:rct,,true,content/sources.json,$[?id=='src-035'].method
source:src-035:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-035,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-035'].evidenceStrength
source:src-036:design:rct,,USES_RESEARCH_DESIGN,source:src-036,research_design:rct,,true,content/sources.json,$[?id=='src-036'].method
source:src-036:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-036,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-036'].evidenceStrength
source:src-037:design:descriptive,,USES_RESEARCH_DESIGN,source:src-037,research_design:descriptive,,true,content/sources.json,$[?id=='src-037'].method
source:src-037:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-037,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-037'].evidenceStrength
source:src-038:design:rct,,USES_RESEARCH_DESIGN,source:src-038,research_design:rct,,true,content/sources.json,$[?id=='src-038'].method
source:src-038:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-038,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-038'].evidenceStrength
source:src-039:design:rct,,USES_RESEARCH_DESIGN,source:src-039,research_design:rct,,true,content/sources.json,$[?id=='src-039'].method
source:src-039:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-039,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-039'].evidenceStrength
source:src-040:design:rct,,USES_RESEARCH_DESIGN,source:src-040,research_design:rct,,true,content/sources.json,$[?id=='src-040'].method
source:src-040:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-040,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-040'].evidenceStrength
source:src-041:design:rct,,USES_RESEARCH_DESIGN,source:src-041,research_design:rct,,true,content/sources.json,$[?id=='src-041'].method
source:src-041:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-041,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-041'].evidenceStrength
source:src-042:design:rct,,USES_RESEARCH_DESIGN,source:src-042,research_design:rct,,true,content/sources.json,$[?id=='src-042'].method
source:src-042:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-042,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-042'].evidenceStrength
source:src-043:design:rct,,USES_RESEARCH_DESIGN,source:src-043,research_design:rct,,true,content/sources.json,$[?id=='src-043'].method
source:src-043:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-043,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-043'].evidenceStrength
source:src-044:design:rct,,USES_RESEARCH_DESIGN,source:src-044,research_design:rct,,true,content/sources.json,$[?id=='src-044'].method
source:src-044:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-044,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-044'].evidenceStrength
source:src-045:design:lottery,,USES_RESEARCH_DESIGN,source:src-045,research_design:lottery,,true,content/sources.json,$[?id=='src-045'].method
source:src-045:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-045,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-045'].evidenceStrength
source:src-046:design:rct,,USES_RESEARCH_DESIGN,source:src-046,research_design:rct,,true,content/sources.json,$[?id=='src-046'].method
source:src-046:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-046,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-046'].evidenceStrength
source:src-047:design:rct,,USES_RESEARCH_DESIGN,source:src-047,research_design:rct,,true,content/sources.json,$[?id=='src-047'].method
source:src-047:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-047,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-047'].evidenceStrength
source:src-048:design:meta-analysis,,USES_RESEARCH_DESIGN,source:src-048,research_design:meta-analysis,,true,content/sources.json,$[?id=='src-048'].method
source:src-048:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-048,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-048'].evidenceStrength
source:src-049:design:meta-analysis,,USES_RESEARCH_DESIGN,source:src-049,research_design:meta-analysis,,true,content/sources.json,$[?id=='src-049'].method
source:src-049:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-049,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-049'].evidenceStrength
source:src-050:design:rct,,USES_RESEARCH_DESIGN,source:src-050,research_design:rct,,true,content/sources.json,$[?id=='src-050'].method
source:src-050:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-050,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-050'].evidenceStrength
source:src-051:design:rct,,USES_RESEARCH_DESIGN,source:src-051,research_design:rct,,true,content/sources.json,$[?id=='src-051'].method
source:src-051:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-051,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-051'].evidenceStrength
source:src-052:design:systematic-review,,USES_RESEARCH_DESIGN,source:src-052,research_design:systematic-review,,true,content/sources.json,$[?id=='src-052'].method
source:src-052:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-052,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-052'].evidenceStrength
source:src-053:design:rct,,USES_RESEARCH_DESIGN,source:src-053,research_design:rct,,true,content/sources.json,$[?id=='src-053'].method
source:src-053:strength:strong-causal,,HAS_EVIDENCE_STRENGTH,source:src-053,evidence_strength:strong-causal,,true,content/sources.json,$[?id=='src-053'].evidenceStrength
source:src-054:design:descriptive,,USES_RESEARCH_DESIGN,source:src-054,research_design:descriptive,,true,content/sources.json,$[?id=='src-054'].method
source:src-054:strength:promising-causal-quasi,,HAS_EVIDENCE_STRENGTH,source:src-054,evidence_strength:promising-causal-quasi,,true,content/sources.json,$[?id=='src-054'].evidenceStrength
source:src-055:design:descriptive,,USES_RESEARCH_DESIGN,source:src-055,research_design:descriptive,,true,content/sources.json,$[?id=='src-055'].method
source:src-055:strength:mixed-conditional,,HAS_EVIDENCE_STRENGTH,source:src-055,evidence_strength:mixed-conditional,,true,content/sources.json,$[?id=='src-055'].evidenceStrength
source:src-056:design:difference-in-differences,,USES_RESEARCH_DESIGN,source:src-056,research_design:difference-in-differences,,true,content/sources.json,$[?id=='src-056'].method
